Date,Ticker,weight,future_return_5d,limit_up_est,limit_down_est,broken_limit_est,amount_rank,turnover_rank,one_line_like
2024-04-15,300737,5.7812528178113225e-12,-0.0083333331346511,0.0,0.0,0.0,0.48121827840805054,0.5143147110939026,0.0
2024-04-15,300449,4.913521010459937e-12,-0.0410256433486938,0.0,0.0,0.0,0.1705583781003952,0.7071065902709961,0.0
2024-04-16,603217,0.2791725256650268,-0.0171062004566192,0.0,0.0,0.0,0.2542131841182709,0.35126903653144836,0.0
2024-04-16,2042,0.2207516937827628,0.0077720206975936,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,605303,7.392597748478708e-05,0.056603775024414,0.0,1.0,0.0,0.07959391176700592,0.8802030682563782,0.0
2024-04-16,603655,1.2886124473155674e-06,0.1157222652435302,0.0,1.0,0.0,0.05137055739760399,0.3536040484905243,0.0
2024-04-16,2735,1.487004433793941e-07,0.1802388763427734,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2856,1.477622178424141e-07,0.0155279505252838,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2963,1.2180664844278456e-07,0.1040974521636962,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2719,8.509257301303543e-08,0.0399361014366149,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2875,5.07200329299905e-08,0.0685959291458129,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,300530,3.851441772592712e-09,0.1030798244476318,0.0,0.0,0.0,0.45888325572013855,0.6318781971931458,0.0
2024-04-16,2767,2.459283422169331e-09,0.2323733901977539,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2769,2.398621427874245e-09,0.1043643283843994,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2211,1.6032834845817847e-09,0.0247349834442138,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,600841,2.963415924098275e-10,0.0614973258972168,0.0,1.0,0.0,0.3731979727745056,0.39451777935028076,0.0
2024-04-16,300883,2.6698247169460727e-10,0.1256281375885009,0.0,0.0,0.0,0.28142133355140686,0.746091365814209,0.0
2024-04-16,1300,2.2193054279234824e-10,0.0919324588775634,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2188,1.81616112101552e-10,0.0877659606933593,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2571,1.3223251673373433e-10,0.0441558456420898,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,688655,1.2053691614037178e-10,0.1780455207824707,0.0,0.0,0.0,0.04365482181310654,0.7322842478752136,0.0
2024-04-16,688496,8.257241483215489e-11,0.0637450218200683,0.0,0.0,0.0,0.2639593780040741,0.4686294496059418,0.0
2024-04-16,688319,7.076504767511467e-11,0.1187150859832763,0.0,0.0,0.0,0.2732994854450226,0.5340101718902588,0.0
2024-04-16,605255,3.088094064884538e-11,0.1419472217559814,0.0,1.0,0.0,0.07715736329555511,0.3774619400501251,0.0
2024-04-16,300615,3.0180743238504426e-11,0.1192560195922851,0.0,0.0,0.0,0.3141116797924042,0.8171573877334595,0.0
2024-04-16,300150,2.7335996758874834e-11,0.14453125,0.0,0.0,0.0,0.2954314649105072,0.7537055611610413,0.0
2024-04-16,605100,2.4729959398842588e-11,0.0634361219406128,0.0,0.0,0.0,0.43593907356262207,0.7029441595077515,0.0
2024-04-16,2529,2.093543500619137e-11,0.045,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,603030,1.9045895563979387e-11,-0.0100502514839172,0.0,0.0,0.0,0.21664974093437195,0.3603045642375946,0.0
2024-04-16,2247,1.808464222778192e-11,0.0472440958023071,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,301197,1.2003811349808251e-11,0.1368523979187011,0.0,0.0,0.0,0.08609136939048767,0.6741116642951965,0.0
2024-04-16,688038,1.1557404087712346e-11,0.1231231212615966,0.0,0.0,0.0,0.04487309604883194,0.7419289350509644,0.0
2024-04-17,2988,0.3023118475610703,0.003941441476345,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2835,0.0945200462349131,-0.0956072330474853,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2767,0.0349833942110697,0.1227436828613281,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2871,0.0329267322623688,0.0278514599800109,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,603217,0.0159277794029548,-0.0280504918098449,0.0,0.0,0.0,0.34301382303237915,0.44283103942871094,0.0
2024-04-17,301180,0.007455057921134,0.0396440124511718,0.0,0.0,0.0,0.1563769280910492,0.8418968319892883,0.0
2024-04-17,600738,0.0072348456349627,0.0129533684253692,1.0,0.0,0.0,0.014622258022427559,0.0407189279794693,1.0
2024-04-17,2042,0.0023026550402928,0.0024213075637817,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,605303,0.0011473225570797,0.0013550135493278,0.0,0.0,0.0,0.0854995921254158,0.8635255694389343,0.0
2024-04-17,605100,0.0008395479858534,-0.0127186012268066,1.0,0.0,0.0,0.5042648315429688,0.7431966066360474,0.0
2024-04-17,3042,0.0002386942811097,-0.0360789656639099,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,300237,4.20905052074186e-05,0.0813008117675781,0.0,0.0,0.0,0.22014622390270233,0.5703696012496948,0.0
2024-04-17,603161,3.019637910276462e-05,0.0865384578704833,1.0,0.0,0.0,0.014012997969985008,0.11860276013612747,1.0
2024-04-17,2811,2.7801395655999788e-05,0.1098039245605468,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2735,9.623855052015109e-06,0.1370808696746826,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,688701,2.048085127053321e-06,0.025,1.0,0.0,0.0,0.04670999199151993,0.9067831039428711,0.0
2024-04-17,603607,2.629709060016531e-07,0.0473372793197631,1.0,0.0,0.0,0.27985379099845886,0.5191917419433594,0.0
2024-04-17,605255,4.682801666130636e-08,0.0674342107772827,1.0,0.0,0.0,0.20613323152065277,0.5642769932746887,0.0
2024-04-17,603839,4.180148547691592e-09,0.0177865612506866,1.0,0.0,0.0,0.025588952004909515,0.14723801612854004,1.0
2024-04-17,603183,1.0660095274018223e-09,-0.078481011390686,1.0,0.0,0.0,0.2426888644695282,0.5286352634429932,0.0
2024-04-17,2084,3.9388298635889934e-10,0.0434782600402832,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2820,3.2621684084660516e-10,0.020935959815979,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,603037,3.1160118985879326e-10,0.1338582706451416,1.0,0.0,0.0,0.7473598718643188,0.9084078073501587,0.0
2024-04-17,301020,2.5149243552345526e-10,0.0011926058679819,0.0,0.0,0.0,0.2528432309627533,0.7473598718643188,0.0
2024-04-17,688328,1.174584166772793e-10,0.0360544228553771,0.0,0.0,0.0,0.5387896299362183,0.8980503678321838,0.0
2024-04-17,2826,8.121234684261466e-11,0.0423280429840087,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,605055,5.2160159921587626e-11,0.1507431030273437,1.0,0.0,0.0,0.05117790400981903,0.21892769634723663,1.0
2024-04-17,2856,5.0195822751028224e-11,0.0059347182512283,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,300889,3.7435284504316937e-11,0.0701513051986694,0.0,0.0,0.0,0.3590576648712158,0.8751015663146973,0.0
2024-04-17,688051,2.0308931160622518e-11,0.0506634521484375,0.0,0.0,0.0,0.026604386046528816,0.3163078725337982,0.0
2024-04-18,2835,0.1845823874075278,-0.1302717876434326,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603183,0.1845823874075278,-0.1287356281280517,1.0,0.0,0.0,0.15089358389377594,0.34870025515556335,1.0
2024-04-18,2590,0.0655768834335588,0.27238525390625,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603655,0.0335319318833724,0.0828358173370361,0.0,0.0,0.0,0.10783915221691132,0.45907798409461975,0.0
2024-04-18,2856,0.0123715528897329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603217,0.0100335730988777,0.0063514465093612,0.0,0.0,0.0,0.40861088037490845,0.4995938241481781,0.0
2024-04-18,605303,0.0066230885353688,0.0511756563186645,0.0,0.0,0.0,0.04955320805311203,0.7752843499183655,0.0
2024-04-18,2042,0.0026970332891425,0.0592592573165893,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603161,1.1278305348735246e-06,-0.0270793032646179,1.0,0.0,0.0,0.09930950403213501,0.30879366397857666,1.0
2024-04-18,603789,2.681035573416425e-08,-0.0586701440811157,0.0,0.0,0.0,0.5798131823539734,0.8389520645141602,0.0
2024-04-18,603177,3.790307212554419e-09,0.0589041090011596,0.0,0.0,0.0,0.09829407185316086,0.4357229769229889,0.0
2024-04-18,2231,1.0724228021483003e-09,0.4516971206665039,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,688178,7.498608306127787e-10,0.0516194343566894,0.0,0.0,0.0,0.020511779934167862,0.39967507123947144,0.0
2024-04-18,688021,4.0322066655733056e-10,0.0589353609085083,0.0,0.0,0.0,0.03594638407230377,0.5185824632644653,0.0
2024-04-18,300883,3.2073070024761125e-10,0.0756880712509155,0.0,0.0,0.0,0.16023558378219604,0.5548334717750549,0.0
2024-04-18,300448,2.13481883950875e-10,0.0826210784912109,0.0,0.0,0.0,0.20268075168132782,0.5119821429252625,0.0
2024-04-18,2596,1.9685721861479748e-10,0.0056497174501419,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,2073,1.0344626982216998e-10,-0.1150922870635986,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603616,8.502135242327359e-11,0.0363636374473571,0.0,0.0,0.0,0.25548335909843445,0.7163891196250916,0.0
2024-04-18,632,8.205564427471787e-11,0.0415224933624267,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,2719,7.4219505379972e-11,0.0058565151691436,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,2188,7.338610752340436e-11,0.0332541561126709,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,2811,5.888046398676641e-11,0.1475728130340576,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,603226,5.066101184409816e-11,0.060846562385559,0.0,0.0,0.0,0.08692120015621185,0.45907798409461975,0.0
2024-04-18,2571,4.9427480437093955e-11,0.0392156863212585,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,300329,3.5389156112783366e-11,0.0712530708312988,0.0,0.0,0.0,0.11169780790805817,0.6244922876358032,0.0
2024-04-18,300588,1.6641296406305994e-11,0.0641848516464233,0.0,0.0,0.0,0.3399675190448761,0.8133631348609924,0.0
2024-04-18,600107,1.5762264700354506e-11,0.0382775115966796,0.0,0.0,0.0,0.1523151844739914,0.5211210250854492,0.0
2024-04-18,600778,1.4137204768436876e-11,0.0562659835815429,0.0,0.0,0.0,0.05158407613635063,0.4132818877696991,0.0
2024-04-18,608,8.091225491391227e-12,0.0231213879585266,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2296,0.1800179181249797,0.1805194854736328,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,605303,0.1800179181249797,0.0391608381271362,0.0,0.0,0.0,0.03635255992412567,0.7104995846748352,0.0
2024-04-19,603217,0.0813120933911215,0.0487455177307128,0.0,0.0,0.0,0.23070673644542694,0.28929731249809265,0.0
2024-04-19,2856,0.0321474458031712,0.0045871558785438,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,300237,0.0129233764114599,-0.057142858505249,1.0,0.0,0.0,0.7538586258888245,0.9427294731140137,0.0
2024-04-19,2042,0.0087687710768477,0.113022117614746,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,603655,0.0044853168696926,0.1176906013488769,0.0,0.0,0.0,0.055442728102207184,0.30513811111450195,0.0
2024-04-19,300845,0.0003186657779634,0.1268556022644043,1.0,0.0,0.0,0.22217708826065063,0.7186230421066284,0.0
2024-04-19,2188,5.5752023232469165e-06,0.0738916254043579,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2529,1.5925787656620274e-06,0.016025640964508,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2719,7.883046237921565e-07,0.0515933227539062,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,600753,2.713811224743765e-07,0.205169620513916,0.0,0.0,0.0,0.1445978879928589,0.5390942096710205,0.0
2024-04-19,4,1.274926166625747e-07,0.0685602331161499,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,603177,7.952910140265419e-08,0.1036414527893066,0.0,0.0,0.0,0.04630381986498833,0.26848089694976807,0.0
2024-04-19,2211,3.37124986453244e-08,0.0810810852050781,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,600455,1.1885956900898336e-08,0.1080752849578857,0.0,0.0,0.0,0.20511779189109802,0.723700225353241,0.0
2024-04-19,603789,4.410045401637647e-09,0.0,0.0,0.0,0.0,0.5375710725784302,0.8116368651390076,0.0
2024-04-19,605255,1.6991735216608939e-09,0.0607999992370605,0.0,0.0,0.0,0.17810723185539246,0.4687246084213257,0.0
2024-04-19,600539,1.616720314663692e-09,0.0638820648193359,0.0,0.0,0.0,0.11616571992635727,0.6362712979316711,0.0
2024-04-19,2835,1.322438100765404e-09,-0.2447938728332519,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,632,1.092649394209187e-09,0.0706713771820068,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2652,9.903697931633627e-10,0.0926829242706298,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2811,8.741592514012193e-10,0.0732177257537841,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2247,7.727298212116425e-10,0.0846153831481933,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,603385,5.578817725522776e-10,0.1543086147308349,0.0,0.0,0.0,0.09260763972997665,0.27497968077659607,0.0
2024-04-19,2571,5.035673162729065e-10,0.0471464014053344,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,603389,2.1432530887896572e-10,0.1466992664337158,0.0,0.0,0.0,0.3720552325248718,0.8337733745574951,0.0
2024-04-19,603616,1.1454016988128047e-10,0.0306748461723327,0.0,0.0,0.0,0.19740048050880432,0.6380991339683533,0.0
2024-04-19,2729,9.161946832906864e-11,0.051351351737976,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2231,7.255552068143959e-11,0.6147757339477539,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2231,0.2264923174376024,0.6139088821411133,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,605303,0.1904370323923014,0.1468023300170898,0.0,0.0,0.0,0.03432168811559677,0.7259342074394226,0.0
2024-04-22,2296,0.0513025619167848,0.1670588302612304,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,603217,0.0248182218587803,0.087209300994873,0.0,0.0,0.0,0.1904955357313156,0.2374086081981659,0.0
2024-04-22,2042,0.0060398601335035,0.2295918273925781,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,605255,0.0009029161730663,0.159733772277832,0.0,0.0,0.0,0.1787164956331253,0.47989439964294434,0.0
2024-04-22,632,3.417296735135518e-06,0.1611721611022949,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2571,1.3520872625146497e-06,0.1607142829895019,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2856,1.0879375400294094e-06,0.1642512130737304,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2775,4.014838508230069e-07,0.1506849288940429,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,600778,2.077660129737165e-07,0.1233933162689209,0.0,0.0,0.0,0.10926076024770737,0.5224410891532898,0.0
2024-04-22,603789,2.00214032993196e-07,0.0624133157730102,0.0,0.0,0.0,0.4557270407676697,0.763302206993103,0.0
2024-04-22,2529,8.77775685307075e-08,0.1029411792755126,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2719,7.173924607226317e-08,0.1125,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2667,7.082484775105277e-08,0.1198156642913818,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2211,4.757932878493853e-08,0.1418685150146484,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,600841,4.1633025526861446e-08,0.1243654823303222,0.0,0.0,0.0,0.2678716480731964,0.24867993593215942,0.0
2024-04-22,2875,3.3786266620616164e-08,0.0704934549331665,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,600630,3.09008819484453e-08,0.1373555850982666,0.0,0.0,0.0,0.6699837446212769,0.7913281917572021,0.0
2024-04-22,929,1.7014575096867486e-08,0.1284271240234375,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2247,7.685827627560564e-09,0.15384614944458,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2652,5.0157390546214155e-09,0.205,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,638,2.9946022767871323e-09,0.1032745552062988,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,691,1.9753809593366553e-09,0.0788530445098877,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,603616,1.3483532461999356e-09,0.096875,0.0,0.0,0.0,0.3155970871448517,0.7640129923820496,0.0
2024-04-22,519,8.065818981636567e-10,-0.0206552696228027,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2729,6.674640506867558e-10,0.1439182949066162,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,603655,6.478661871012534e-10,0.1441374206542968,0.0,0.0,0.0,0.10865150392055511,0.43379366397857666,0.0
2024-04-22,600626,5.448299009133795e-10,0.1290322589874267,0.0,0.0,0.0,0.055442728102207184,0.16236799955368042,0.0
2024-04-22,600561,3.6014108773000475e-10,0.1450777244567871,0.0,0.0,0.0,0.18054427206516266,0.6728269457817078,0.0
2024-04-23,603488,0.1683752326700185,-0.1491416263580322,1.0,0.0,0.0,0.09100142121315002,0.16311192512512207,1.0
2024-04-23,2231,0.1683752326700185,0.3202614212036133,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2026,0.1488021551446557,0.0877419376373291,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,603217,0.0113680861717891,0.1573604106903076,0.0,0.0,0.0,0.13893966376781464,0.19540929794311523,0.0
2024-04-23,2042,0.002660227624258,0.2185090065002441,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2856,0.0002816734497428,0.1498470973968506,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,605303,7.475585933440761e-05,0.0741758251190185,0.0,0.0,0.0,0.12878325581550598,0.8700995445251465,0.0
2024-04-23,603789,5.8957009306427975e-05,0.0096952909231185,0.0,0.0,0.0,0.37111517786979675,0.6671744585037231,0.0
2024-04-23,692,2.018191437054658e-06,0.2534562301635742,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,603615,7.234865023455995e-07,0.06114839553833,0.0,1.0,0.0,0.6189315319061279,0.7203940749168396,0.0
2024-04-23,600866,5.278552941036484e-07,0.2158808898925781,1.0,0.0,0.0,0.3357708752155304,0.22658947110176086,0.0
2024-04-23,2247,3.594961761826068e-07,0.0375939846038818,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,603616,1.1921581004645529e-08,0.0056818181276321,1.0,0.0,0.0,0.342474102973938,0.7668088674545288,0.0
2024-04-23,2529,8.846911851512489e-09,0.0972886753082275,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,603030,8.616646586446705e-09,0.0050761419534683,0.0,0.0,0.0,0.12451756745576859,0.24243347346782684,0.0
2024-04-23,600841,6.527800345737772e-09,0.0881612110137939,0.0,0.0,0.0,0.2216128408908844,0.2127767652273178,0.0
2024-04-23,605255,5.0254929613942544e-09,0.1019920349121093,0.0,0.0,0.0,0.19906561076641083,0.5117814540863037,0.0
2024-04-23,603037,4.633648843335251e-09,0.0350154471397399,1.0,0.0,0.0,0.8442006707191467,0.9578509330749512,0.0
2024-04-23,600539,1.4338706847531352e-09,0.1285714244842529,0.0,0.0,0.0,0.22547227144241333,0.7697542309761047,0.0
2024-04-23,632,9.074292322635659e-10,0.1095406341552734,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2667,4.914557659388001e-10,0.0670640850067138,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2775,4.439838346342954e-10,0.0840707969665527,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,688701,3.5776248081923937e-10,0.1266094398498535,0.0,0.0,0.0,0.016047125682234764,0.7657932043075562,0.0
2024-04-23,600778,3.049736341494015e-10,0.0925449848175048,0.0,0.0,0.0,0.053625836968421936,0.4107251763343811,0.0
2024-04-23,2211,2.7692373448894104e-10,0.1034482765197754,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2178,1.460355977909125e-10,0.0484261512756347,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,603177,1.4341386884208644e-10,0.1493775939941406,0.0,0.0,0.0,0.038391225039958954,0.26183220744132996,0.0
2024-04-23,2188,1.2309366729291775e-10,0.1026894855499267,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2652,1.0915382533571408e-10,0.1374407577514648,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2571,6.128867254318583e-11,0.1218905448913574,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,692,0.2452740931910468,0.1929824638366699,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2231,0.2452740931910468,0.0792079210281372,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,603217,0.0091092580230038,0.214285717010498,0.0,0.0,0.0,0.13548649847507477,0.20983140170574188,0.0
2024-04-24,2042,0.0002243725707578,0.1545893764495849,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2247,6.41089564524065e-05,0.0285714292526245,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2856,5.2146031270086033e-05,0.1356932163238525,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,603655,5.51374698402159e-07,0.0966620349884033,0.0,0.0,0.0,0.08145439624786377,0.39092016220092773,0.0
2024-04-24,2871,5.082170633827511e-07,0.0670967721939087,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,300647,3.134528183640508e-07,0.0260869574546813,1.0,0.0,0.0,0.6441194415092468,0.8801543712615967,0.0
2024-04-24,2211,2.1183665496616698e-07,0.1103678894042968,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,605303,1.2521769093192501e-07,0.0947225952148437,0.0,0.0,0.0,0.048344504088163376,0.7362380623817444,0.0
2024-04-24,2875,8.98337651185447e-08,0.1115421962738037,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,600539,5.430736465440923e-08,0.1176470565795898,0.0,0.0,0.0,0.15133048593997955,0.662705659866333,0.0
2024-04-24,632,3.2745955426962895e-08,0.1054421806335449,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,603385,1.5889672697040158e-08,0.2228682136535644,0.0,0.0,0.0,0.03676620125770569,0.17509648203849792,0.0
2024-04-24,2253,1.3736704476423224e-08,0.1797101402282714,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2105,3.1814977245829487e-09,0.0911111068725585,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,605255,2.007499957712332e-09,0.0808936786651611,0.0,0.0,0.0,0.20515945553779602,0.4850700795650482,0.0
2024-04-24,603789,1.3014163324634475e-09,0.0371900820732116,0.0,0.0,0.0,0.35872435569763184,0.6479789018630981,0.0
2024-04-24,2633,1.1208019951732042e-09,0.1178294563293457,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2652,1.0361730645407647e-09,0.1509433937072754,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,600561,1.0018926547469343e-09,0.0614657211303711,0.0,0.0,0.0,0.1572212129831314,0.6023765802383423,0.0
2024-04-24,600082,4.6484091238110447e-10,0.0732758617401123,0.0,0.0,0.0,0.07779809087514877,0.40544384717941284,0.0
2024-04-24,2188,2.926508567007017e-10,0.0981308364868164,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,603955,2.7505132617478755e-10,-0.0053380781412124,0.0,0.0,0.0,0.1779402792453766,0.519297182559967,0.0
2024-04-24,600778,2.0567974529358704e-10,0.1175,0.0,0.0,0.0,0.047735121101140976,0.39843592047691345,0.0
2024-04-24,2072,1.4979413510419278e-10,0.1391304302215576,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,300788,1.4937064870635595e-10,0.0013898541033267,0.0,0.0,1.0,0.8990452885627747,0.9000609517097473,0.0
2024-04-24,929,1.213566147543599e-10,0.0726783323287963,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2622,1.1600779413855915e-10,0.1368421077728271,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,692,0.1394167005281807,0.196652717590332,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2282,0.1394167005281807,0.0355486869812011,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,600396,0.1213970541543719,0.1123595523834228,0.0,0.0,0.0,0.009750152006745338,0.012695510871708393,0.0
2024-04-25,839,0.0997529686732486,0.1518324565887451,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,605255,1.618253896544703e-05,0.0742725896835327,0.0,0.0,0.0,0.11131423711776733,0.3737558424472809,0.0
2024-04-25,2188,3.493910428925055e-07,0.0965517234802246,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2871,1.89987342698138e-08,0.0673443460464477,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2875,9.536099768779422e-09,0.1914480018615722,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,632,8.342773402619502e-09,0.0897009944915771,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,600082,1.8049868909214486e-09,0.0723404264450073,0.0,0.0,0.0,0.0840950608253479,0.4095064103603363,0.0
2024-04-25,600539,1.205392529470252e-09,0.1224489784240722,0.0,0.0,0.0,0.1405646950006485,0.6665651202201843,0.0
2024-04-25,2775,9.653364191061264e-10,0.072033896446228,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,600778,7.997600698825053e-10,0.0944309902191162,0.0,0.0,0.0,0.04021937772631645,0.3563883900642395,0.0
2024-04-25,2094,6.377580711114349e-10,0.0714285707473754,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2652,4.714439676028497e-10,0.133928575515747,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2622,3.55608796769969e-10,0.0765306138992309,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,2696,2.294209601600194e-10,0.0973451328277587,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,605208,1.8397153252306207e-10,0.0578279256820678,0.0,0.0,0.0,0.389193594455719,0.6224862933158875,0.0
2024-04-25,2247,1.167550478689137e-10,0.0069444441795349,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,510,1.1057092043128016e-10,0.091666669845581,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,603789,1.0638632437899343e-10,0.0429362869262695,0.0,0.0,0.0,0.3670526146888733,0.6729636192321777,0.0
2024-04-25,600630,8.981426871724294e-11,0.150442476272583,0.0,0.0,0.0,0.6370099782943726,0.7458866834640503,0.0
2024-04-25,2495,6.633434719722395e-11,0.0806451606750488,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,600727,4.5521176246349646e-11,0.4250814437866211,1.0,0.0,0.0,0.5214300155639648,0.6254316568374634,0.0
2024-04-25,603385,4.4814777757909487e-11,0.1950286865234375,0.0,0.0,0.0,0.023156611248850822,0.13061141967773438,0.0
2024-04-25,2571,2.187060803089932e-11,0.1037735843658447,0.0,0.0,0.0,0.0,0.0,0.0
